month_date_yyyymm,postal_code,zip_name,city,state,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldpviews_per_property_mm,ldpviews_per_property_yy,ldpviews_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us,cbsa_name,cbsa_zip_name
2017-11-01,85048,"phoenix, az",phoenix,az,2580,5133,-100,325,65.318438,73.67704401,56.95983165,58,0.1485,7.5,-0.1944,-14,-19.5,0.0625,0.2268,1,402050,1e-4,0.0321,1.4618,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85053,"phoenix, az",phoenix,az,3586,2833,-725,-146,77.737204,93.56935075,61.90505663,38,0.5833,14,-0.0952,-4,-39.5,-0.0444,0.3723,1.084,229300,0.0306,0.0919,0.8336,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85017,"phoenix, az",phoenix,az,3244,2082,900,2247,81.989231,92.06535867,71.91310268,40,0.0526,2,-0.0123,-0.5,-37.5,0.1615,1.1571,1.2689,169594,0.0032,0.1517,0.6165,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85024,"phoenix, az",phoenix,az,4045,2721,-17,-1019,78.349941,89.84341152,66.85647088,43,0.1169,4.5,0.4098,12.5,-34.5,0.0072,0.3113,1.1681,299950,-0.0464,-3e-4,1.0905,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85035,"phoenix, az",phoenix,az,2967,4307,211,1648,69.638547,91.59497431,47.68211921,40.5,0.08,3,-0.069,-3,-37,0.0198,0.9074,0.8655,169950,-3e-4,0.0962,0.6178,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85045,"phoenix, az",phoenix,az,11338,7900,4203,1643,51.572074,56.02525221,47.11889583,72.5,-0.2368,-22.5,-0.1471,-12.5,-5,0.3973,0.6452,0.8571,385000,-0.0374,-0.0542,1.3998,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85014,"phoenix, az",phoenix,az,2792,3792,1095,-1344,72.383487,82.79383549,61.97313858,50,-0.0654,-3.5,0.1765,7.5,-27.5,0.0661,0.303,1.084,350050,0,0.1834,1.2727,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85086,"phoenix, az",phoenix,az,1700,3285,238,-179,74.992263,80.16339667,69.82113016,52.5,0.05,2.5,-0.0367,-2,-25,0.0284,0.3942,1.2185,402500,-0.0014,0.0255,1.4635,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Anthem, AZ"
2017-11-01,85041,"phoenix, az",phoenix,az,1098,3634,1185,19,73.191186,84.38447732,61.99789565,48.5,-0.0202,-1,0.0104,0.5,-29,0.1316,0.5,1.084,229400,-0.0026,0.0818,0.834,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85029,"phoenix, az",phoenix,az,1102,3180,-325,-897,75.608096,92.06535867,59.15083246,40,0.1111,4,0.1268,4.5,-37.5,-0.0465,0.2813,1.0336,215000,0.0361,0.1464,0.7816,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85043,"phoenix, az",phoenix,az,3841,2157,1508,257,81.518846,99.07160983,63.96608281,24.5,-0.3636,-14,-0.4896,-23.5,-53,0.1368,0.243,1.1176,204950,0.0248,0.1158,0.7451,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85044,"phoenix, az",phoenix,az,967,4501,1214,-1655,68.611128,64.03416476,73.18809185,65.5,-0.015,-1,0.1197,7,-12,0.1324,0.3051,1.2941,344550,-0.0154,0.1059,1.2527,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85085,"phoenix, az",phoenix,az,5409,5378,-209,1328,64.207464,74.26502445,54.14990407,57.5,0.1165,6,-0.1154,-7.5,-20,0.0179,0.6286,0.958,399950,-2e-4,-0.034,1.4542,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85004,"phoenix, az",phoenix,az,12132,9789,2991,-1304,41.186483,52.85634709,29.51661818,75.5,-0.2844,-30,0.0486,3.5,-2,0.0278,0.2542,0.6218,322500,0.008,-0.0139,1.1725,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85003,"phoenix, az",phoenix,az,9001,10669,539,3115,36.64356,26.11871016,47.16840998,106,-0.0493,-5.5,-0.4239,-78,28.5,-0.0286,0.7,0.8571,460050,0.0223,0.0431,1.6727,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85022,"phoenix, az",phoenix,az,383,2643,211,489,78.755338,92.44909327,65.06158321,39.5,0.0533,2,-0.2617,-14,-38,0.0227,0.3235,1.1345,327525,0.0076,0.0431,1.1908,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85027,"phoenix, az",phoenix,az,1540,1169,1118,-208,87.99901,97.96373089,78.03428854,29,-0.0938,-3,-0.1831,-6.5,-48.5,0.2246,0.2901,1.4202,224300,-0.0121,0.1218,0.8155,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85033,"phoenix, az",phoenix,az,2034,3678,-552,1658,72.965278,94.5967692,51.33378721,36.5,0.3036,8.5,0.1406,4.5,-41,-0.0522,1.0185,0.916,169950,-6e-4,0.0961,0.6178,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85037,"phoenix, az",phoenix,az,2275,1941,1590,238,82.84335,95.61180912,70.07489014,35,-0.1667,-7,-0.0541,-2,-42.5,0.168,0.4747,1.2269,196050,-0.0051,0.1235,0.7127,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85028,"phoenix, az",phoenix,az,5310,2821,612,2138,77.80838,90.62944854,64.987312,42,-0.0667,-3,-0.3171,-19.5,-35.5,0.015,0.5517,1.1345,398550,-0.0274,0.0218,1.4491,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85054,"phoenix, az",phoenix,az,10739,8603,1778,-611,47.861608,52.34882713,43.37438881,76,-0.1059,-9,0.2258,14,-1.5,0.0787,0.8824,0.8067,360550,-0.0321,0.0301,1.3109,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85012,"phoenix, az",phoenix,az,10259,8412,1895,-4542,48.926162,50.12069072,47.73163335,78,-0.1522,-14,0.814,35,0.5,0.03,0.3205,0.8655,492000,0.1001,0.2329,1.7889,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-11-01,85006,"phoenix, az",phoenix,az,4953,3518,-34,8,73.720369,86.52596398,60.91477378,46.5,0.24,9,0.0333,1.5,-31,0.0672,0.4941,1.0672,299542.5,-0.0015,0.0794,1.0891,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85022,"phoenix, az",phoenix,az,383,2854,-30,873,77.776433,91.27277129,64.28009441,37.5,-0.1071,-4.5,-0.3304,-18.5,-37,-0.0435,0.2941,1.1186,325050,-0.0151,-0.0413,1.1722,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85040,"phoenix, az",phoenix,az,4774,1712,-490,-729,84.470133,93.25788295,75.68238213,35,-0.0541,-2,-0.0278,-1,-39.5,-0.1543,0.1522,1.3475,176270.5,-0.0044,0.0433,0.6356,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85015,"phoenix, az",phoenix,az,1925,5258,-1104,-1508,65.463294,89.65078981,41.27579737,39.5,0.0395,1.5,-0.0814,-3.5,-35,-0.1321,0.0952,0.7797,229950,0.0263,0.0953,0.8292,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85041,"phoenix, az",phoenix,az,1098,4819,-315,-754,67.551292,80.22756158,54.8750227,49.5,0.0761,3.5,0.0102,0.5,-25,0,0.3256,0.9661,230000,-0.0215,0.0524,0.8294,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85037,"phoenix, az",phoenix,az,2275,3531,-1443,-1335,74.16934,87.5748956,60.76378382,42,0.1667,6,0.2,7,-32.5,-0.1438,0.25,1.0593,197050,-0.01,0.1257,0.7105,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85044,"phoenix, az",phoenix,az,967,5715,-223,-2629,63.338982,60.47327967,66.20468438,66.5,-0.0362,-2.5,0.1875,10.5,-8,-0.1169,0.193,1.1525,349950,-3e-4,0.1287,1.262,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85014,"phoenix, az",phoenix,az,2792,4887,-1181,-2425,67.200266,75.78526902,58.61526357,53.5,0.2159,9.5,0.3718,14.5,-21,-0.0242,0.21,1.0254,350049.5,-0.0411,0.1864,1.2624,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85029,"phoenix, az",phoenix,az,1102,2855,-439,-274,77.749198,92.57398777,62.9244084,36,-0.027,-1,-0.027,-1,-38.5,-0.0786,0.3438,1.0932,207500,-0.0121,0.0924,0.7482,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85048,"phoenix, az",phoenix,az,2580,5033,144,1379,66.464928,79.12001453,53.80984083,50.5,-0.0982,-5.5,-0.2786,-19.5,-24,-0.082,0.3023,0.9492,402000,0.0102,0.058,1.4498,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85016,"phoenix, az",phoenix,az,1068,7056,835,-42,56.869213,70.24148157,43.49694365,58.5,-0.1136,-7.5,-0.1643,-11.5,-16,-0.05,0.2179,0.8051,455050,-0.0421,0.0364,1.6411,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85035,"phoenix, az",phoenix,az,2967,4518,-1203,-125,69.046178,91.27277129,46.81958482,37.5,0.4423,11.5,0.1719,5.5,-37,-0.0648,0.4853,0.8559,170000,-3e-4,0.0756,0.613,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85028,"phoenix, az",phoenix,az,5310,3433,825,841,74.620226,84.5185499,64.7219028,45,-0.1346,-7,-0.1818,-10,-29.5,0.0076,0.4457,1.1271,409775,0.0246,0.0811,1.4778,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85017,"phoenix, az",phoenix,az,3244,2982,818,1641,77.041094,90.86122375,63.22096472,38,-0.0952,-4,-0.0952,-4,-36.5,0.1017,0.8056,1.1017,169050,-0.0053,0.1655,0.6096,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85032,"phoenix, az",phoenix,az,90,2158,-880,947,81.807178,90.86122375,72.753132,38,0.0857,3,-0.1364,-6,-36.5,-0.1322,0.6064,1.2797,277549.5,0.0099,0.1326,1.0009,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85020,"phoenix, az",phoenix,az,1569,4457,-1044,-1331,69.376021,77.85511106,60.89693155,51.5,0.1444,6.5,0.03,1.5,-23,-0.053,0.2255,1.0593,349550,0.0594,0.1708,1.2606,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85003,"phoenix, az",phoenix,az,9001,11208,302,2850,34.887732,20.49264661,49.28281789,111.5,0.0421,4.5,-0.3075,-49.5,37,0.0714,0.8103,0.8898,450000,0.0612,-0.0216,1.6229,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85019,"phoenix, az",phoenix,az,6465,4897,-2444,-1135,67.173032,91.80536222,42.54070084,37,0.1935,6,-0.0263,-1,-37.5,-0.2769,0.175,0.7966,179500,-0.0274,0.1437,0.6472,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85012,"phoenix, az",phoenix,az,10259,10307,126,-6944,39.880772,33.52902015,46.23252436,92,-0.0515,-5,1.1905,50,17.5,-0.0566,0.1364,0.8475,447250,-0.0257,-0.0169,1.613,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85004,"phoenix, az",phoenix,az,12132,12780,366,-47,26.133269,23.97264419,28.29389336,105.5,-0.0664,-7.5,-0.0664,-7.5,31,-0.0526,0.3333,0.6102,319950,0.0353,-0.0157,1.1538,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85027,"phoenix, az",phoenix,az,1540,2287,-1159,-1137,81.096048,95.2066816,66.98541427,32,0.2308,6,0,0,-42.5,-0.1786,0.0952,1.1695,227050,-0.034,0.10780000000000001,0.8187,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85007,"phoenix, az",phoenix,az,8167,9227,598,-3918,45.42456,48.2418447,42.60727471,76.5,-0.0316,-2.5,0.5,25.5,2,0.0217,0.2703,0.7966,377550,0.0577,0.0507,1.3616,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85083,"phoenix, az",phoenix,az,6714,4333,-719,-280,69.984264,88.7127035,51.25582521,40.5,-0.1,-4.5,-0.19,-9.5,-34,-0.1563,0.2273,0.9153,417500,-0.0061,0.0759,1.5057,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85021,"phoenix, az",phoenix,az,1551,6051,-165,343,61.683714,81.28669128,42.08073594,48.5,0.0104,0.5,-0.2422,-15.5,-26,-0.0106,0.1923,0.7881,364500,-0.0255,-0.1715,1.3145,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85006,"phoenix, az",phoenix,az,4953,3484,-1111,-802,74.384192,91.27277129,57.49561218,37.5,0.0714,2.5,-0.0854,-3.5,-37,-0.125,0.2143,1.0085,299995,0.0346,0.0168,1.0818,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85023,"phoenix, az",phoenix,az,2086,2636,-425,-1184,79.089754,87.93197361,70.24753374,41.5,0.1216,4.5,0.1857,6.5,-33,-0.0068,0.2288,1.2288,265050,-0.0071,-0.0846,0.9558,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85053,"phoenix, az",phoenix,az,3586,2108,-1110,257,82.121891,98.62615748,65.61762392,24,-0.1429,-4,-0.3846,-15,-50.5,-0.233,0.3235,1.1441,222500,-0.0179,0.0593,0.8023,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85045,"phoenix, az",phoenix,az,11338,12103,-2744,-3149,29.961266,31.18683048,28.73570175,95,0.3194,23,0.3571,25,20.5,-0.1705,0.3036,0.6186,399950,0.0124,-2e-4,1.4424,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85054,"phoenix, az",phoenix,az,10739,10381,-1606,1113,39.435938,39.61145071,39.26042486,85,0.2143,15,-0.0116,-1,10.5,-0.0326,0.9348,0.7542,372500,0.0069,0.0957,1.3434,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85085,"phoenix, az",phoenix,az,5409,5169,1948,593,65.82945,77.85511106,53.80378866,51.5,-0.1953,-12.5,-0.0804,-4.5,-23,0.037,0.5135,0.9492,400040,-0.0124,-0.0315,1.4427,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85051,"phoenix, az",phoenix,az,1860,4878,-938,-2447,67.269866,87.5748956,46.96483689,42,0.1351,5,0.2,7,-32.5,-0.0648,0.0521,0.8559,194800,0.0527,0.1462,0.7024,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85009,"phoenix, az",phoenix,az,2815,4541,988,-1260,68.922109,83.25364643,54.59057072,46.5,-0.051,-2.5,0.2237,8.5,-28,0.1176,0.3256,0.9661,153550,-0.0097,0.1043,0.5536,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85042,"phoenix, az",phoenix,az,2049,4111,1239,-548,71.106942,85.61399262,56.59989106,44,-0.2414,-14,0.0732,3,-30.5,-0.0714,0.3929,0.9915,275000,-2e-4,0.0379,0.9917,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85033,"phoenix, az",phoenix,az,2034,3126,177,418,76.305756,97.28862797,55.32288325,28,0.0769,2,-0.0345,-1,-46.5,0.0648,0.5132,0.9746,170050,6e-4,0.0967,0.6132,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85086,"phoenix, az",phoenix,az,1700,3523,379,-302,74.199601,79.77970102,68.61950009,50,-0.1525,-9,0.0204,1,-24.5,-0.1402,0.4388,1.1949,403050,0.0203,0.0113,1.4536,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Anthem, AZ"
2017-10-01,85013,"phoenix, az",phoenix,az,4529,4993,2082,1371,66.685832,76.83834655,56.53331719,52.5,-0.1393,-8.5,-0.125,-7.5,-22,0.125,0.5811,0.9915,344550,-0.0154,0.1879,1.2426,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85050,"phoenix, az",phoenix,az,3420,2881,660,1061,77.591842,90.41336319,64.77032016,38.5,-0.163,-7.5,-0.1444,-6.5,-36,0.0076,0.5833,1.1271,382500,-0.0436,0.0067,1.3794,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85031,"phoenix, az",phoenix,az,6014,5908,-506,-1684,62.42813,94.83749924,30.01876173,32.5,-0.0152,-0.5,0.0156,0.5,-42,-0.0854,0.0714,0.6356,169999.5,-3e-4,0.172,0.613,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85008,"phoenix, az",phoenix,az,407,3363,-37,-900,74.971252,91.80536222,58.13714217,37,-0.1591,-7,-0.0976,-4,-37.5,-0.0909,0.1765,1.0169,265000,-0.0687,0.1524,0.9556,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85018,"phoenix, az",phoenix,az,1254,5583,345,-37,63.907886,69.52127338,58.29449858,59,-0.0923,-6,-0.1194,-8,-15.5,-0.0909,0.2766,1.0169,789450,0.0525,0.1643,2.8472,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85043,"phoenix, az",phoenix,az,3841,3665,576,-498,73.45821,90.41336319,56.50305635,38.5,-0.0833,-3.5,-0.1047,-4.5,-36,0.0636,0.2717,0.9915,200000,-0.0145,0.0756,0.7212,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-10-01,85024,"phoenix, az",phoenix,az,4045,2704,189,-1336,78.72965,90.41336319,67.04593597,38.5,-0.1047,-4.5,0.54,13.5,-36,-0.0143,0.2105,1.1695,314550,0.0145,0.0734,1.1343,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85024,"phoenix, az",phoenix,az,4045,2893,473,-222,77.658368,85.1334408,70.18329453,43,0.1169,4.5,0.0118,0.5,-28,0.0219,0.3208,1.2069,310050,0.0337,0.0691,1.1151,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85045,"phoenix, az",phoenix,az,11338,9359,-75,-464,45.337035,49.6328139,41.04125619,72,0.1077,7,0.0909,6,1,-0.0435,0.5172,0.7586,395050,0.0161,0.0465,1.4209,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85054,"phoenix, az",phoenix,az,10739,8775,-1956,4348,48.193922,52.62403726,43.76380679,70,0.3725,19,-0.3237,-33.5,-1,-0.1068,0.8776,0.7931,369950,-0.0136,0.0572,1.3306,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85014,"phoenix, az",phoenix,az,2792,3706,594,391,73.264075,83.90351663,62.62463431,44,-0.0833,-4,-0.2143,-12,-27,-0.1143,0.181,1.069,365050,0.1967,0.2543,1.3129,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85015,"phoenix, az",phoenix,az,1925,4154,1783,282,71.093797,89.61729058,52.5703027,38,-0.1915,-9,-0.2621,-13.5,-33,-0.0275,0.1522,0.9138,224050,-0.0154,0.1202,0.8058,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85083,"phoenix, az",phoenix,az,6714,3614,341,2439,73.693952,82.68553346,64.70237029,45,0.0112,0.5,-0.2857,-18,-26,-0.0791,0.4382,1.1034,420050,0.0909,0.129,1.5108,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85040,"phoenix, az",phoenix,az,4774,1222,1024,-780,87.945549,90.54868947,85.3424085,37,0.1385,4.5,0.3455,9.5,-34,0.2288,0.1463,1.6207,177050,0.0425,0.1066,0.6367,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85086,"phoenix, az",phoenix,az,1700,3902,1074,121,72.350588,65.55615261,79.14502358,59,0.0085,0.5,-0.0084,-0.5,-12,0.038,0.4386,1.4138,395050,0.0142,0.0156,1.4209,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Anthem, AZ"
2017-09-01,85013,"phoenix, az",phoenix,az,4529,7075,-1984,-2033,56.997433,62.70225088,51.29261448,61,0.3118,14.5,0.0991,5.5,-10,-0.1475,0.1556,0.8966,349950,0.0367,0.1022,1.2586,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85027,"phoenix, az",phoenix,az,1540,1128,238,-361,88.679921,97.18192131,80.17792107,26,-0.2,-6.5,-0.2239,-7.5,-45,-0.1016,0.1126,1.4483,235050,0.011,0.202,0.8453,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85006,"phoenix, az",phoenix,az,4953,2373,1228,167,80.613768,92.86524569,68.36229029,35,-0.0411,-1.5,0.0769,2.5,-36,0.0625,0.4021,1.1724,289950,0.0175,0.0372,1.0428,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85053,"phoenix, az",phoenix,az,3586,998,449,373,89.557586,96.74010389,82.37506717,28,0,0,-0.082,-2.5,-43,0.0233,0.4545,1.5172,226550,-0.0022,0.0734,0.8147,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85029,"phoenix, az",phoenix,az,1102,2416,1668,-591,80.383904,90.54868947,70.21911756,37,-0.2292,-11,0,0,-34,-0.0345,0.2069,1.2069,210050,-0.0141,0.1353,0.7554,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85004,"phoenix, az",phoenix,az,12132,13146,1526,1598,24.759687,16.90250164,32.61687265,113,-0.1374,-18,-0.2803,-44,42,0.0857,0.3818,0.6552,309050,-0.008,-0.0912,1.1115,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85031,"phoenix, az",phoenix,az,6014,5402,-1692,-425,65.132247,93.65335244,36.61114096,33,0.1186,3.5,-0.0833,-3,-38,-0.2931,0.2239,0.7069,170050,0.0152,0.1564,0.6115,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85051,"phoenix, az",phoenix,az,1860,3940,564,-1054,72.174458,90.54868947,53.80022688,37,-0.0633,-2.5,0.3214,9,-34,-0.0847,0.2135,0.931,185050,-0.0258,0.1745,0.6655,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85041,"phoenix, az",phoenix,az,1098,4504,-80,-243,69.404144,81.38396322,57.42432384,46,0.0824,3.5,-0.08,-4,-25,-0.088,0.2391,0.9828,235050,2e-4,0.0684,0.8453,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85044,"phoenix, az",phoenix,az,967,5492,514,-2663,64.666547,53.46587856,75.86721595,69,0.0866,5.5,0.3939,19.5,-2,0.0267,0.3391,1.3276,350050,3e-4,0.0687,1.259,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85019,"phoenix, az",phoenix,az,6465,2453,3104,-586,80.139113,94.98477521,65.29345036,31,-0.3542,-17,0.069,2,-40,0.1017,0.2037,1.1207,184550,0.0182,0.1571,0.6637,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85016,"phoenix, az",phoenix,az,1068,7891,5,-26,52.850916,56.51680697,49.18502597,66,0.0476,3,-0.1316,-10,-5,-0.1071,0.1905,0.8621,475050,0.1176,0.179,1.7086,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85042,"phoenix, az",phoenix,az,2049,5350,589,-375,65.40689,67.13236611,63.68141382,58,0.0175,1,0.1048,5.5,-13,-0.0455,0.4651,1.0862,275050,-0.0279,0.0204,0.9892,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85028,"phoenix, az",phoenix,az,5310,4258,-637,-168,70.628097,74.61938026,66.63681414,52,0.1556,7,-0.0796,-4.5,-19,-0.102,0.2453,1.1379,399950,0.0062,0.0388,1.4385,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85008,"phoenix, az",phoenix,az,407,3326,2023,-363,75.234342,83.90351663,66.56516807,44,-0.102,-5,-0.1852,-10,-27,0.0732,0.0732,1.1379,284550,-0.0335,0.2647,1.0234,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2017-09-01,85009,"phoenix, az",phoenix,az,2815,5529,-1401,-2574,64.439668,79.15696459,49.72237148,49,0.2099,8.5,0.2727,10.5,-22,-0.1969,0.0625,0.8793,155050,0.0344,0.1115,0.5576,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
